timestep;x;y;z;w;p;r
3132;-120;-140;-148.519867;-176;1;84
3136;-119.999992;-139.999985;-148.679871;-176;1;84
3140;-120.000008;-140;-148.839874;-176;1;84
3144;-119.999992;-140;-148.999878;-176;1;84
3148;-119.999992;-140;-149.159882;-176;1;84
3152;-120;-140;-149.319885;-176;1;84
3156;-120.000008;-140;-149.479874;-176;1;84
3160;-120;-140;-149.639877;-176;1;84
3164;-120;-140;-149.799881;-176;1;84
3168;-120;-140;-149.959885;-176;1;84
3172;-119.999992;-140;-150.119888;-176;1;84
3176;-120.000008;-140;-150.279877;-176;1;84
3180;-120;-140;-150.43988;-176;1;84
3184;-119.999992;-140;-150.599869;-176;1;84
3188;-120;-140;-150.759872;-176;1;84
3192;-120.000008;-140.000015;-150.919891;-176;1;84
3196;-119.999992;-139.999985;-151.07988;-176;1;84
3200;-120;-140;-151.239883;-176;1;84
3204;-120.000008;-140;-151.399887;-176;1;84
3208;-120;-140;-151.559891;-176;1;84
3212;-119.999992;-140;-151.719879;-176;1;84
3216;-120.000008;-140;-151.879898;-176;1;84
3220;-119.999992;-140;-152.039871;-176;1;84
3224;-120.000008;-140;-152.199875;-176;1;84
3228;-120;-140;-152.359879;-176;1;84
3232;-119.999992;-140;-152.519882;-176;1;84
3236;-120;-140;-152.679871;-176;1;84
3240;-120.000008;-140;-152.83989;-176;1;84
3244;-119.999992;-140;-152.999878;-176;1;84
3248;-120;-140;-153.159882;-176;1;84
3252;-120.000008;-140;-153.319885;-176;1;84
3256;-120;-140;-153.479889;-176;1;84
3260;-119.999992;-140;-153.639877;-176;1;84
3264;-120.000008;-140.000015;-153.799911;-176;1;84
3268;-119.999992;-139.999985;-153.959869;-176;1;84
3272;-120;-140;-154.119873;-176;1;84
3276;-120;-140;-154.279892;-176;1;84
3280;-119.999992;-139.999985;-154.43988;-176;1;84
3284;-120;-140;-154.599869;-176;1;84
3288;-120.000008;-140;-154.759903;-176;1;84
3292;-120;-140;-154.919876;-176;1;84
3296;-120;-140;-155.07988;-176;1;84
3300;-120.000008;-140;-155.239899;-176;1;84
3304;-120;-140;-155.399887;-176;1;84
3308;-120.000008;-140;-155.559875;-176;1;84
3312;-120;-140;-155.719894;-176;1;84
3316;-119.999992;-140;-155.879868;-176;1;84
3320;-120;-140;-156.039871;-176;1;84
3324;-120.000008;-140.000015;-156.19989;-176;1;84
3328;-119.999992;-140;-156.359879;-176;1;84
3332;-120;-140;-156.519882;-176;1;84
3336;-120.000008;-140.000015;-156.679901;-176;1;84
3340;-120;-140;-156.839874;-176;1;84
3344;-120;-140;-156.999908;-176;1;84
3348;-120;-140;-157.159897;-176;1;84
3352;-120;-140;-157.319885;-176;1;84
3356;-120.000008;-140;-157.479889;-176;1;84
3360;-120;-140;-157.639893;-176;1;84
3364;-119.999992;-140;-157.799866;-176;1;84
3368;-120;-140;-157.9599;-176;1;84
3372;-120.000008;-140;-158.119888;-176;1;84
3376;-119.999992;-140;-158.279877;-176;1;84
3380;-120;-140;-158.439896;-176;1;84
3384;-120.000008;-140;-158.599899;-176;1;84
3388;-120;-140;-158.759872;-176;1;84
3392;-120;-140;-158.919907;-176;1;84
3396;-120;-140.000015;-159.079895;-176;1;84
3400;-120;-140;-159.239883;-176;1;84
3404;-120.000008;-140;-159.399887;-176;1;84
3408;-120;-140;-159.559875;-176;1;84
3412;-119.999992;-140;-159.719864;-176;1;84
3416;-120;-140;-159.879883;-176;1;84
3420;-120;-140;-160.039871;-176;1;84
3424;-120.000008;-140;-160.199875;-176;1;84
3428;-120;-140;-160.359894;-176;1;84
3432;-119.999992;-140;-160.519882;-176;1;84
3436;-120;-140;-160.679886;-176;1;84
3440;-120.000008;-140;-160.83989;-176;1;84
3444;-119.999992;-140;-160.999878;-176;1;84
3448;-120;-140;-161.159866;-176;1;84
3452;-120;-140;-161.319885;-176;1;84
3456;-120;-140;-161.479874;-176;1;84
3460;-119.999992;-140;-161.639877;-176;1;84
3464;-120;-140;-161.799881;-176;1;84
3468;-119.999992;-139.999985;-161.959869;-176;1;84
3472;-120;-140;-162.119873;-176;1;84
3476;-120;-140;-162.279892;-176;1;84
3480;-119.999992;-140;-162.43988;-176;1;84
3484;-120;-140;-162.599884;-176;1;84
3488;-120.000008;-140;-162.759888;-176;1;84
3492;-119.999992;-140;-162.919876;-176;1;84
3496;-120;-140;-163.07988;-176;1;84
3500;-120;-140;-163.239883;-176;1;84
3504;-120;-140;-163.399872;-176;1;84
3508;-120.000008;-140;-163.559891;-176;1;84
3512;-120;-140;-163.719879;-176;1;84
3516;-120;-140;-163.879883;-176;1;84
3520;-120;-140;-164.039886;-176;1;84
3524;-120.000008;-140;-164.19989;-176;1;84
3528;-119.999992;-140;-164.359879;-176;1;84
3532;-120;-140;-164.519897;-176;1;84
3536;-120.000008;-140;-164.679886;-176;1;84
3540;-120;-140;-164.839874;-176;1;84
3544;-120;-140;-164.999878;-176;1;84
3548;-120;-140;-165.159882;-176;1;84
3552;-120;-140;-165.31987;-176;1;84
3556;-120;-140;-165.479889;-176;1;84
3560;-120;-140;-165.639877;-176;1;84
3564;-119.999992;-140;-165.799881;-176;1;84
3568;-120;-140;-165.959885;-176;1;84
3572;-120.000008;-140;-166.119904;-176;1;84
3576;-119.999992;-140;-166.279877;-176;1;84
3580;-120;-140;-166.439896;-176;1;84
3584;-120.000008;-140;-166.599884;-176;1;84
3588;-120;-140;-166.759872;-176;1;84
3592;-119.999992;-140;-166.919876;-176;1;84
3596;-120;-140.000015;-167.079895;-176;1;84
3600;-120;-140;-167.239868;-176;1;84
3604;-120;-140;-167.399887;-176;1;84
3608;-120;-140;-167.559891;-176;1;84
3612;-119.999992;-140;-167.719879;-176;1;84
3616;-120;-140;-167.879883;-176;1;84
3620;-120.000008;-140;-168.039902;-176;1;84
3624;-120;-140;-168.199875;-176;1;84
3628;-120;-140;-168.359879;-176;1;84
3632;-120.000008;-140;-168.519882;-176;1;84
3636;-120;-140;-168.679871;-176;1;84
3640;-120.000008;-140;-168.839874;-176;1;84
3644;-120;-140;-168.999878;-176;1;84
3648;-120;-140;-169.159882;-176;1;84
3652;-120.000008;-140;-169.319901;-176;1;84
3656;-120.000008;-140;-169.479889;-176;1;84
3660;-119.999992;-140;-169.639893;-176;1;84
3664;-120;-140;-169.799881;-176;1;84
3668;-120;-140;-169.959885;-176;1;84
3672;-120.000008;-140;-170.119888;-176;1;84
3676;-120;-140;-170.279892;-176;1;84
3680;-120;-140;-170.43988;-176;1;84
3684;-120;-140;-170.599884;-176;1;84
3688;-120;-140;-170.759872;-176;1;84
3692;-119.999992;-140;-170.919891;-176;1;84
3696;-120;-140;-171.079895;-176;1;84
3700;-120;-140;-171.239883;-176;1;84
3704;-120.000008;-140;-171.399887;-176;1;84
3708;-120;-140;-171.559891;-176;1;84
3712;-120;-140;-171.719879;-176;1;84
3716;-120;-140;-171.879883;-176;1;84
3720;-120;-140;-172.039886;-176;1;84
3724;-120;-140;-172.199875;-176;1;84
3728;-119.999992;-140;-172.359863;-176;1;84
3732;-120;-140;-172.519882;-176;1;84
3736;-120;-140;-172.679871;-176;1;84
3740;-120;-140;-172.839874;-176;1;84
3744;-120;-140;-172.999893;-176;1;84
3748;-120;-140;-173.159882;-176;1;84
3752;-120;-140;-173.31987;-176;1;84
3756;-120;-140;-173.479889;-176;1;84
3760;-120;-140;-173.639908;-176;1;84
3764;-120;-140;-173.799866;-176;1;84
3768;-120;-140;-173.959885;-176;1;84
3772;-120.000008;-140;-174.119873;-176;1;84
3776;-119.999992;-140;-174.279861;-176;1;84
3780;-119.999992;-140;-174.43988;-176;1;84
3784;-120.000008;-140.000015;-174.599899;-176;1;84
3788;-120;-140;-174.759872;-176;1;84
3792;-119.999992;-140;-174.919891;-176;1;84
3796;-120;-140;-175.07988;-176;1;84
3800;-119.999992;-140;-175.239883;-176;1;84
3804;-120;-140;-175.399887;-176;1;84
3808;-120;-140;-175.559891;-176;1;84
3812;-119.999992;-140;-175.719879;-176;1;84
3816;-120;-140;-175.879883;-176;1;84
3820;-120.000008;-140;-176.039871;-176;1;84
3824;-120;-140;-176.199875;-176;1;84
3828;-119.999992;-140;-176.359879;-176;1;84
3832;-120.000008;-140;-176.519897;-176;1;84
3836;-120;-140;-176.679886;-176;1;84
3840;-120.000008;-140;-176.83989;-176;1;84
3844;-120;-140;-176.999878;-176;1;84
3848;-119.999992;-140;-177.159882;-176;1;84
3852;-120.000008;-140;-177.319885;-176;1;84
3856;-120.000008;-140.000015;-177.479889;-176;1;84
3860;-119.999992;-140;-177.639877;-176;1;84
3864;-120;-140;-177.799881;-176;1;84
3868;-120.000008;-140;-177.959869;-176;1;84
3872;-120;-140;-178.119873;-176;1;84
3876;-120;-140;-178.279892;-176;1;84
3880;-120.000008;-140;-178.439896;-176;1;84
3884;-120;-140;-178.599884;-176;1;84
3888;-120;-140;-178.759888;-176;1;84
3892;-120;-140;-178.919876;-176;1;84
3896;-119.999992;-140;-179.07988;-176;1;84
3900;-120;-140;-179.239883;-176;1;84
3904;-120.000008;-140;-179.399887;-176;1;84
3908;-119.999992;-140;-179.559875;-176;1;84
3912;-120;-140;-179.719879;-176;1;84
3916;-120;-140;-179.879868;-176;1;84
3920;-120;-140;-180.039902;-176;1;84
3924;-120;-140;-180.19989;-176;1;84
3928;-120;-140.000015;-180.359894;-176;1;84
3932;-120;-140;-180.519882;-176;1;84
3936;-120;-140;-180.679886;-176;1;84
3940;-120.000008;-140;-180.839874;-176;1;84
3944;-120;-140;-180.999893;-176;1;84
3948;-120;-140;-181.159882;-176;1;84
3952;-120.000008;-140;-181.319885;-176;1;84
3956;-120;-140;-181.479874;-176;1;84
3960;-120;-140;-181.639877;-176;1;84
3964;-120;-140;-181.799881;-176;1;84
3968;-120;-140;-181.9599;-176;1;84
3972;-120.000008;-140;-182.119888;-176;1;84
3976;-120;-140;-182.279907;-176;1;84
3980;-120;-140;-182.43988;-176;1;84
3984;-120;-140;-182.599884;-176;1;84
3988;-120;-140;-182.759888;-176;1;84
3992;-120;-140;-182.919891;-176;1;84
3996;-120;-140;-183.07988;-176;1;84
4000;-120.000008;-140;-183.239883;-176;1;84
4004;-120;-140;-183.399857;-176;1;84
4008;-119.999992;-140;-183.559875;-176;1;84
4012;-119.999992;-139.999985;-183.719894;-176;1;84
4016;-120;-140;-183.879898;-176;1;84
4020;-120.000008;-140;-184.039886;-176;1;84
4024;-119.999992;-140;-184.19989;-176;1;84
4028;-119.999992;-140;-184.359879;-176;1;84
4032;-120;-140;-184.519882;-176;1;84
4036;-120;-139.999985;-184.679901;-176;1;84
4040;-119.999992;-140;-184.839874;-176;1;84
4044;-120;-140;-184.999878;-176;1;84
4048;-119.999992;-140;-185.159882;-176;1;84
4052;-120;-139.999985;-185.31987;-176;1;84
4056;-120.000008;-140;-185.479858;-176;1;84
4060;-119.999992;-140;-185.639893;-176;1;84
4064;-120;-140;-185.799881;-176;1;84
4068;-120.000008;-140;-185.959885;-176;1;84
4072;-120;-140;-186.119888;-176;1;84
4076;-119.999992;-140;-186.279861;-176;1;84
4080;-120;-140;-186.43988;-176;1;84
4084;-120;-140;-186.599884;-176;1;84
4088;-120;-140;-186.759872;-176;1;84
4092;-120;-140.000015;-186.919876;-176;1;84
4096;-119.999992;-139.999985;-187.079865;-176;1;84
4100;-120;-140;-187.239868;-176;1;84
4104;-120.000008;-140;-187.399887;-176;1;84
4108;-119.999992;-140;-187.559906;-176;1;84
4112;-120;-140;-187.719879;-176;1;84
4116;-120;-140;-187.879883;-176;1;84
4120;-120;-139.999985;-188.039886;-176;1;84
4124;-119.999992;-140;-188.199875;-176;1;84
4128;-120;-140;-188.359894;-176;1;84
4132;-120;-140;-188.519882;-176;1;84
4136;-120;-139.999985;-188.679871;-176;1;84
4140;-120;-140;-188.83989;-176;1;84
4144;-119.999992;-140;-188.999878;-176;1;84
4148;-120;-140;-189.159912;-176;1;84
4152;-120.000008;-140;-189.319901;-176;1;84
4156;-120;-140;-189.479889;-176;1;84
4160;-120;-140;-189.639877;-176;1;84
4164;-120;-140;-189.799896;-176;1;84
4168;-120;-140;-189.959854;-176;1;84
4172;-120.000008;-140;-190.119888;-176;1;84
4176;-120;-140.000015;-190.279892;-176;1;84
4180;-120;-139.999985;-190.43988;-176;1;84
4184;-120;-140;-190.599869;-176;1;84
4188;-120.000008;-140;-190.759872;-176;1;84
4192;-119.999992;-140;-190.919861;-176;1;84
4196;-120;-140;-191.079895;-176;1;84
4200;-120.000008;-140.000015;-191.239914;-176;1;84
4204;-120;-140;-191.399887;-176;1;84
4208;-120;-140;-191.559875;-176;1;84
4212;-120;-140;-191.719894;-176;1;84
4216;-120;-140;-191.879883;-176;1;84
4220;-120.000008;-140.000015;-192.039902;-176;1;84
4224;-120;-140;-192.19989;-176;1;84
4228;-120;-140;-192.359879;-176;1;84
4232;-120;-140;-192.519867;-176;1;84
4236;-120.000008;-140;-192.679886;-176;1;84
4240;-119.999992;-140;-192.839905;-176;1;84
4244;-120;-140;-192.999893;-176;1;84
4248;-120.000008;-140;-193.159897;-176;1;84
4252;-120;-140;-193.319885;-176;1;84
4256;-119.999992;-140;-193.479874;-176;1;84
4260;-120;-140.000015;-193.639877;-176;1;84
4264;-120;-140;-193.799881;-176;1;84
4268;-120;-140;-193.959885;-176;1;84
4272;-120;-140;-194.119888;-176;1;84
4276;-119.999992;-140;-194.279877;-176;1;84
4280;-120;-140;-194.439865;-176;1;84
4284;-120.000008;-140;-194.599884;-176;1;84
4288;-120;-140;-194.759888;-176;1;84
4292;-120;-140;-194.919907;-176;1;84
4296;-120;-140;-195.079895;-176;1;84
4300;-120.000008;-140;-195.239899;-176;1;84
4304;-120;-140;-195.400558;-176;1;84
4308;-120;-140.000015;-195.561951;-176;1;84
4312;-119.999992;-140;-195.724106;-176;1;84
4316;-120;-140;-195.886978;-176;1;84
4320;-120;-140;-196.050705;-176;1;84
4324;-120;-140;-196.215179;-176;1;84
4328;-119.999992;-140;-196.380478;-176;1;84
4332;-120;-140;-196.546585;-176;1;84
4336;-120;-140;-196.713486;-176;1;84
4340;-120;-140.000015;-196.88121;-176;1;84
4344;-120;-140;-197.049774;-176;1;84
4348;-120;-140;-197.219162;-176;1;84
4352;-120;-140;-197.389404;-176;1;84
4356;-120;-140;-197.560501;-176;1;84
4360;-119.999992;-139.999985;-197.732513;-176;1;84
4364;-120;-140;-197.90535;-176;1;84
4368;-120;-140;-198.079102;-176;1;84
4372;-120;-139.999985;-198.253723;-176;1;84
4376;-120;-140;-198.429276;-176;1;84
4380;-120;-140;-198.605743;-176;1;84
4384;-120;-140;-198.783142;-176;1;84
4388;-120;-140;-198.961456;-176;1;84
4392;-119.999992;-140;-199.140717;-176;1;84
4396;-120;-140.000015;-199.320984;-176;1;84
4400;-120;-140;-199.502182;-176;1;84
4404;-119.999992;-140;-199.684387;-176;1;84
4408;-120;-140;-199.867569;-176;1;84
4412;-120;-140;-200.051743;-176;1;84
4416;-120;-140;-200.236954;-176;1;84
4420;-120;-140;-200.423203;-176;1;84
4424;-120;-140;-200.610504;-176;1;84
4428;-120;-140;-200.798813;-176;1;84
4432;-120;-140;-200.98819;-176;1;84
4436;-120;-140;-201.17868;-176;1;84
4440;-120.000008;-140;-201.37027;-176;1;84
4444;-120;-140;-201.562973;-176;1;84
4448;-120.000008;-140;-201.75676;-176;1;84
4452;-120;-140.000015;-201.951691;-176;1;84
4456;-120;-140;-202.147766;-176;1;84
4460;-120;-140;-202.345016;-176;1;84
4464;-120;-140;-202.543442;-176;1;84
4468;-119.999992;-140;-202.743042;-176;1;84
4472;-119.999992;-139.999985;-202.943878;-176;1;84
4476;-120;-140;-203.14595;-176;1;84
4480;-120;-140;-203.349197;-176;1;84
4484;-120;-140;-203.553726;-176;1;84
4488;-119.999992;-140;-203.759552;-176;1;84
4492;-120;-140;-203.966644;-176;1;84
4496;-119.876213;-139.876221;-204;-176;1;84
4500;-119.727928;-139.727936;-204.000015;-176;1;84
4504;-119.578697;-139.57869;-204;-176;1;84
4508;-119.428474;-139.428482;-204;-176;1;84
4512;-119.277298;-139.277298;-204;-176;1;84
4516;-119.125137;-139.125137;-204;-176;1;84
4520;-118.971985;-138.972;-204;-176;1;84
4524;-118.81781;-138.81781;-204;-176;1;84
4528;-118.662605;-138.662628;-204.000015;-176;1;84
4532;-118.506371;-138.506363;-204;-176;1;84
4536;-118.349052;-138.34906;-204;-176;1;84
4540;-118.190689;-138.190704;-204;-176;1;84
4544;-118.031258;-138.031265;-204;-176;1;84
4548;-117.870682;-137.870682;-204;-176;1;84
4552;-117.709015;-137.709015;-204;-176;1;84
4556;-117.546227;-137.546234;-204;-176;1;84
4560;-117.382263;-137.382248;-204;-176;1;84
4564;-117.217148;-137.217148;-204;-176;1;84
4568;-117.050835;-137.050858;-204;-176;1;84
4572;-116.883324;-136.883331;-203.999985;-176;1;84
4576;-116.714607;-136.714615;-204;-176;1;84
4580;-116.54464;-136.544647;-204;-176;1;84
4584;-116.373436;-136.373428;-204;-176;1;84
4588;-116.200928;-136.200912;-204;-176;1;84
4592;-116.027138;-136.027145;-204.000015;-176;1;84
4596;-115.852051;-135.852066;-204;-176;1;84
4600;-115.675583;-135.675598;-204.000015;-176;1;84
4604;-115.49781;-135.497803;-204.000015;-176;1;84
4608;-115.318626;-135.318604;-204;-176;1;84
4612;-115.138069;-135.138077;-204;-176;1;84
4616;-114.956085;-134.956085;-203.999985;-176;1;84
4620;-114.772636;-134.772644;-204;-176;1;84
4624;-114.587746;-134.587753;-203.999985;-176;1;84
4628;-114.401344;-134.401352;-204;-176;1;84
4632;-114.213455;-134.213455;-204;-176;1;84
4636;-114.02401;-134.024002;-204;-176;1;84
4640;-113.832977;-133.832993;-204;-176;1;84
4644;-113.640381;-133.640396;-204;-176;1;84
4648;-113.446159;-133.446152;-204;-176;1;84
4652;-113.25029;-133.250305;-204;-176;1;84
4656;-113.052773;-133.05275;-204.000015;-176;1;84
4660;-112.853516;-132.853516;-204;-176;1;84
4664;-112.65255;-132.652557;-204;-176;1;84
4668;-112.449821;-132.449829;-204;-176;1;84
4672;-112.245277;-132.245285;-204;-176;1;84
4676;-112.03894;-132.03894;-204;-176;1;84
4680;-111.830696;-131.830688;-204;-176;1;84
4684;-111.620613;-131.620621;-204;-176;1;84
4688;-111.408585;-131.4086;-204;-176;1;84
4692;-111.19458;-131.194611;-204;-176;1;84
4696;-110.978622;-130.978622;-204;-176;1;84
4700;-110.76059;-130.760574;-204;-176;1;84
4704;-110.54052;-130.540527;-204;-176;1;84
4708;-110.318336;-130.318344;-204;-176;1;84
4712;-110.093971;-130.093979;-204;-176;1;84
4716;-109.867462;-129.867447;-204.000015;-176;1;84
4720;-109.638664;-129.638672;-204;-176;1;84
4724;-109.407646;-129.407654;-204;-176;1;84
4728;-109.174286;-129.174286;-204;-176;1;84
4732;-108.938553;-128.938553;-204;-176;1;84
4736;-108.700439;-128.700455;-204;-176;1;84
4740;-108.459824;-128.459808;-204;-176;1;84
4744;-108.216736;-128.216736;-204;-176;1;84
4748;-107.971085;-127.9711;-204;-176;1;84
4752;-107.722786;-127.722801;-203.999985;-176;1;84
4756;-107.471863;-127.471863;-204;-176;1;84
4760;-107.218216;-127.218216;-204;-176;1;84
4764;-106.961754;-126.961784;-204;-176;1;84
4768;-106.702507;-126.702515;-204;-176;1;84
4772;-106.440315;-126.440315;-204;-176;1;84
4776;-106.175186;-126.175179;-204;-176;1;84
4780;-105.907059;-125.907066;-204;-176;1;84
4784;-105.635788;-125.635803;-204.000015;-176;1;84
4788;-105.36142;-125.361412;-204;-176;1;84
4792;-105.083763;-125.083771;-204.000015;-176;1;84
4796;-104.802872;-124.802872;-204;-176;1;84
4800;-104.5186;-124.5186;-204;-176;1;84
4804;-104.230835;-124.230843;-204;-176;1;84
4808;-103.939575;-123.939575;-204;-176;1;84
4812;-103.644684;-123.644676;-204.000015;-176;1;84
4816;-103.346123;-123.346138;-204;-176;1;84
4820;-103.043808;-123.043808;-204;-176;1;84
4824;-102.737579;-122.737587;-204.000015;-176;1;84
4828;-102.427414;-122.427422;-204;-176;1;84
4832;-102.113174;-122.113167;-204.000015;-176;1;84
4836;-101.794807;-121.794807;-204;-176;1;84
4840;-101.472198;-121.472206;-204;-176;1;84
4844;-101.14518;-121.145187;-204;-176;1;84
4848;-100.813751;-120.813751;-204;-176;1;84
4852;-100.477737;-120.477745;-204.000015;-176;1;84
4856;-100.136986;-120.136986;-204;-176;1;84
4860;-99.791473;-119.791481;-204;-176;1;84
4864;-99.440979;-119.440971;-204;-176;1;84
4868;-99.085464;-119.085472;-204;-176;1;84
4872;-98.724762;-118.72477;-204;-176;1;84
4876;-98.358673;-118.358681;-204;-176;1;84
4880;-97.987183;-117.987175;-204;-176;1;84
4884;-97.610023;-117.610039;-204;-176;1;84
4888;-97.227142;-117.227142;-204;-176;1;84
4892;-96.838348;-116.838341;-204;-176;1;84
4896;-96.44342;-116.443428;-204;-176;1;84
4900;-96.042297;-116.042297;-204;-176;1;84
4904;-95.634689;-115.634705;-204;-176;1;84
4908;-95.220573;-115.220581;-204;-176;1;84
4912;-94.79966;-114.79966;-204.000015;-176;1;84
4916;-94.375351;-114.375351;-204;-176;1;84
4920;-93.951111;-113.951111;-204;-176;1;84
4924;-93.526817;-113.526825;-204;-176;1;84
4928;-93.10257;-113.10257;-204;-176;1;84
4932;-92.678322;-112.678329;-204;-176;1;84
4936;-92.254021;-112.254021;-204;-176;1;84
4940;-91.829781;-111.829788;-203.999985;-176;1;84
4944;-91.405502;-111.405495;-204;-176;1;84
4948;-90.981247;-110.981239;-204;-176;1;84
4952;-90.556999;-110.556999;-204;-176;1;84
4956;-90.132706;-110.132713;-204.000015;-176;1;84
4960;-89.708473;-109.708473;-204;-176;1;84
4964;-89.28421;-109.284218;-204;-176;1;84
4968;-88.859924;-108.859932;-204;-176;1;84
4972;-88.435692;-108.435692;-204;-176;1;84
4976;-88.011383;-108.011383;-204;-176;1;84
4980;-87.587143;-107.587143;-204;-176;1;84
4984;-87.162888;-107.162888;-204;-176;1;84
4988;-86.738602;-106.738602;-204;-176;1;84
4992;-86.314362;-106.314354;-204;-176;1;84
4996;-85.89006;-105.890068;-204.000015;-176;1;84
5000;-85.465828;-105.465828;-204;-176;1;84
5004;-85.041573;-105.04158;-204;-176;1;84
5008;-84.617279;-104.617287;-204;-176;1;84
5012;-84.193047;-104.193047;-204;-176;1;84
5016;-83.768738;-103.768745;-204;-176;1;84
5020;-83.344505;-103.344498;-204;-176;1;84
5024;-82.920242;-102.92025;-204;-176;1;84
5028;-82.495956;-102.495956;-204;-176;1;84
5032;-82.071716;-102.071724;-203.999985;-176;1;84
5036;-81.647408;-101.647415;-204;-176;1;84
5040;-81.223167;-101.223175;-204;-176;1;84
5044;-80.798927;-100.798935;-204;-176;1;84
5048;-80.374641;-100.374641;-204.000015;-176;1;84
5052;-79.950409;-99.950409;-204;-176;1;84
5056;-79.526146;-99.526146;-204.000015;-176;1;84
5060;-79.101852;-99.10186;-204;-176;1;84
5064;-78.677605;-98.677605;-204;-176;1;84
5068;-78.253311;-98.253326;-204;-176;1;84
5072;-77.829063;-97.829056;-204;-176;1;84
5076;-77.404816;-97.404823;-204;-176;1;84
5080;-76.980537;-96.980537;-204;-176;1;84
5084;-76.55629;-96.556282;-203.999985;-176;1;84
5088;-76.131981;-96.131989;-204;-176;1;84
5092;-75.707741;-95.707741;-204;-176;1;84
5096;-75.283508;-95.283516;-204;-176;1;84
5100;-74.859215;-94.859222;-204;-176;1;84
5104;-74.434959;-94.434959;-204;-176;1;84
5108;-74.010674;-94.010674;-204;-176;1;84
5112;-73.586418;-93.586418;-204;-176;1;84
5116;-73.16217;-93.162178;-204;-176;1;84
5120;-72.737885;-92.737885;-204;-176;1;84
5124;-72.313637;-92.313637;-204;-176;1;84
5128;-71.889351;-91.889343;-204;-176;1;84
5132;-71.465096;-91.465103;-204;-176;1;84
5136;-71.040855;-91.040855;-204;-176;1;84
5140;-70.616562;-90.61657;-204;-176;1;84
5144;-70.192314;-90.192322;-204;-176;1;84
5148;-69.768036;-89.768036;-204;-176;1;84
5152;-69.343773;-89.343781;-204;-176;1;84
5156;-68.91954;-88.919533;-204;-176;1;84
5160;-68.495239;-88.495239;-204;-176;1;84
5164;-68.070992;-88.070992;-204;-176;1;84
5168;-67.646759;-87.646759;-204;-176;1;84
5172;-67.222443;-87.22245;-204;-176;1;84
5176;-66.79821;-86.798218;-204;-176;1;84
5180;-66.373917;-86.373924;-204;-176;1;84
5184;-65.949677;-85.949677;-204;-176;1;84
5188;-65.525444;-85.525444;-204.000015;-176;1;84
5192;-65.101143;-85.101135;-204;-176;1;84
5196;-64.676888;-84.676903;-204;-176;1;84
5200;-64.252586;-84.252586;-204;-176;1;84
5204;-63.82835;-83.828362;-204;-176;1;84
5208;-63.404121;-83.404114;-204;-176;1;84
5212;-62.979801;-82.979805;-204;-176;1;84
5216;-62.555573;-82.555573;-204;-176;1;84
5220;-62.131271;-82.131264;-203.999985;-176;1;84
5224;-61.707024;-81.707031;-204;-176;1;84
5228;-61.282787;-81.282784;-204;-176;1;84
5232;-60.85849;-80.85849;-204.000015;-176;1;84
5236;-60.434254;-80.434258;-204;-176;1;84
5240;-60.009945;-80.009949;-204;-176;1;84
5244;-59.585712;-79.585709;-204;-176;1;84
5248;-59.161472;-79.161476;-204;-176;1;84
5252;-58.737164;-78.737167;-204;-176;1;84
5256;-58.312923;-78.312927;-204;-176;1;84
5260;-57.888676;-77.888672;-203.999985;-176;1;84
5264;-57.464382;-77.464378;-204;-176;1;84
5268;-57.040134;-77.040138;-204;-176;1;84
5272;-56.615845;-76.615837;-204;-176;1;84
5276;-56.191608;-76.191605;-203.999985;-176;1;84
5280;-55.767353;-75.767357;-204;-176;1;84
5284;-55.343067;-75.343071;-204;-176;1;84
5288;-54.918812;-74.918823;-204;-176;1;84
5292;-54.494522;-74.494522;-204.000015;-176;1;84
5296;-54.070286;-74.07029;-204;-176;1;84
5300;-53.64603;-73.646034;-204;-176;1;84
5304;-53.221745;-73.221748;-204;-176;1;84
5308;-52.797482;-72.797485;-204;-176;1;84
5312;-52.373196;-72.373207;-204;-176;1;84
5316;-51.948959;-71.948959;-204;-176;1;84
5320;-51.524715;-71.524712;-204;-176;1;84
5324;-51.100426;-71.100426;-204.000015;-176;1;84
5328;-50.676174;-70.67617;-204;-176;1;84
5332;-50.251881;-70.251892;-204;-176;1;84
5336;-49.827641;-69.827644;-204;-176;1;84
5340;-49.403389;-69.403397;-204;-176;1;84
5344;-48.979099;-68.979103;-204;-176;1;84
5348;-48.55484;-68.55484;-204;-176;1;84
5352;-48.130608;-68.130608;-204;-176;1;84
5356;-47.706318;-67.706306;-204;-176;1;84
5360;-47.282063;-67.282066;-204;-176;1;84
5364;-46.857773;-66.85778;-204;-176;1;84
5368;-46.433529;-66.433525;-204;-176;1;84
5372;-46.009289;-66.009293;-204;-176;1;84
5376;-45.584988;-65.584991;-204;-176;1;84
5380;-45.160748;-65.160751;-204;-176;1;84
5384;-44.736465;-64.736473;-204;-176;1;84
5388;-44.312199;-64.312202;-204;-176;1;84
5392;-43.887962;-63.887962;-204;-176;1;84
5396;-43.463654;-63.463665;-204;-176;1;84
5400;-43.039417;-63.039413;-204;-176;1;84
5404;-42.615131;-62.615135;-204;-176;1;84
5408;-42.190884;-62.19088;-204;-176;1;84
5412;-41.766644;-61.766644;-203.999985;-176;1;84
5416;-41.342339;-61.342342;-204.000015;-176;1;84
5420;-40.918102;-60.918098;-204;-176;1;84
5424;-40.493813;-60.493816;-204.000015;-176;1;84
5428;-40.069561;-60.069561;-204;-176;1;84
5432;-39.645325;-59.645329;-204;-176;1;84
