timestep;x;y;z;w;p;r
4724;-23.446093;-63.446091;-204;-176;1;84
4728;-23.021849;-63.021839;-204;-176;1;84
4732;-22.597553;-62.597549;-204;-176;1;84
4736;-22.173309;-62.173309;-204;-176;1;84
4740;-21.749018;-61.749016;-204;-176;1;84
4744;-21.324768;-61.324764;-204;-176;1;84
4748;-20.900528;-60.900524;-204;-176;1;84
4752;-20.476233;-60.476231;-204.000015;-176;1;84
4756;-20.051987;-60.051991;-204;-176;1;84
4760;-19.627722;-59.627724;-204;-176;1;84
4764;-19.20343;-59.203426;-204;-176;1;84
4768;-18.779186;-58.779179;-204;-176;1;84
4772;-18.354895;-58.354889;-204;-176;1;84
4776;-17.930647;-57.930653;-204;-176;1;84
4780;-17.506401;-57.506401;-204;-176;1;84
4784;-17.082111;-57.082108;-204;-176;1;84
4788;-16.657869;-56.657871;-204.000015;-176;1;84
4792;-16.23357;-56.233566;-204;-176;1;84
4796;-15.809331;-55.809334;-204;-176;1;84
4800;-15.385082;-55.385078;-203.999985;-176;1;84
4804;-14.960789;-54.960793;-204;-176;1;84
4808;-14.536547;-54.536545;-204.000015;-176;1;84
4812;-14.11225;-54.112247;-204;-176;1;84
4816;-13.688007;-53.688004;-204;-176;1;84
4820;-13.263765;-53.263771;-204;-176;1;84
4824;-12.839473;-52.839474;-204;-176;1;84
4828;-12.41523;-52.41523;-204;-176;1;84
4832;-11.990933;-51.990932;-204;-176;1;84
4836;-11.566688;-51.566685;-204;-176;1;84
4840;-11.142448;-51.142445;-204;-176;1;84
4844;-10.718152;-50.718151;-204;-176;1;84
4848;-10.293906;-50.293907;-204;-176;1;84
4852;-9.869664;-49.869663;-204;-176;1;84
4856;-9.445371;-49.445366;-204;-176;1;84
4860;-9.021129;-49.021126;-204;-176;1;84
4864;-8.596836;-48.596832;-204.000015;-176;1;84
4868;-8.172589;-48.172588;-204;-176;1;84
4872;-7.748348;-47.748344;-204;-176;1;84
4876;-7.324054;-47.324055;-204;-176;1;84
4880;-6.899805;-46.899803;-204;-176;1;84
4884;-6.475516;-46.47551;-204;-176;1;84
4888;-6.051266;-46.051266;-204;-176;1;84
4892;-5.627024;-45.627029;-204;-176;1;84
4896;-5.202734;-45.202732;-204;-176;1;84
4900;-4.778485;-44.778484;-204;-176;1;84
4904;-4.354173;-44.354168;-204;-176;1;84
4908;-3.929931;-43.929924;-204;-176;1;84
4912;-3.505689;-43.505688;-204;-176;1;84
4916;-3.081388;-43.081387;-204;-176;1;84
4920;-2.65715;-42.657146;-204;-176;1;84
4924;-2.232853;-42.232845;-204;-176;1;84
4928;-1.808607;-41.808601;-204;-176;1;84
4932;-1.384368;-41.384373;-204;-176;1;84
4936;-0.960068;-40.960072;-204;-176;1;84
4940;-0.535826;-40.535828;-204;-176;1;84
4944;-0.111533;-40.11153;-204;-176;1;84
4948;0.312713;-39.687286;-204;-176;1;84
4952;0.736956;-39.263042;-204;-176;1;84
4956;1.161248;-38.838757;-204.000015;-176;1;84
4960;1.585494;-38.414505;-204;-176;1;84
4964;2.009733;-37.990265;-204;-176;1;84
4968;2.43403;-37.565971;-204;-176;1;84
4972;2.858276;-37.14172;-204;-176;1;84
4976;3.282565;-36.71743;-204;-176;1;84
4980;3.706811;-36.29319;-204;-176;1;84
4984;4.131057;-35.868946;-204;-176;1;84
4988;4.55535;-35.444653;-204;-176;1;84
4992;4.979592;-35.020405;-203.999985;-176;1;84
4996;5.403885;-34.596111;-204;-176;1;84
5000;5.828127;-34.171875;-204;-176;1;84
5004;6.252373;-33.747623;-204;-176;1;84
5008;6.676666;-33.323334;-204;-176;1;84
5012;7.100909;-32.89909;-204;-176;1;84
5016;7.525209;-32.474789;-204;-176;1;84
5020;7.949447;-32.050545;-204;-176;1;84
5024;8.373697;-31.626307;-204;-176;1;84
5028;8.79799;-31.202013;-204;-176;1;84
5032;9.222233;-30.777771;-204;-176;1;84
5036;9.646529;-30.35347;-204;-176;1;84
5040;10.070771;-29.929228;-204;-176;1;84
5044;10.495013;-29.504984;-204;-176;1;84
5048;10.919307;-29.080692;-204;-176;1;84
5052;11.343575;-28.656425;-204;-176;1;84
5056;11.767814;-28.232185;-204;-176;1;84
5060;12.19211;-27.807882;-204;-176;1;84
5064;12.616356;-27.383638;-204;-176;1;84
5068;13.040652;-26.959354;-204;-176;1;84
5072;13.464895;-26.535109;-204;-176;1;84
5076;13.889137;-26.110861;-204;-176;1;84
5080;14.31263;-25.687374;-204;-176;1;84
5084;14.731769;-25.26823;-204;-176;1;84
5088;15.1464;-24.853598;-204;-176;1;84
5092;15.556547;-24.443451;-204;-176;1;84
5096;15.962338;-24.037661;-204;-176;1;84
5100;16.363924;-23.636074;-204;-176;1;84
5104;16.76136;-23.238634;-204;-176;1;84
5108;17.154795;-22.845201;-204;-176;1;84
5112;17.544249;-22.455746;-204;-176;1;84
5116;17.92988;-22.07012;-204;-176;1;84
5120;18.311802;-21.6882;-204;-176;1;84
5124;18.690004;-21.309986;-204;-176;1;84
5128;19.064718;-20.935276;-204;-176;1;84
5132;19.435875;-20.564123;-204;-176;1;84
5136;19.803629;-20.196367;-204;-176;1;84
5140;20.168104;-19.831892;-204;-176;1;84
5144;20.529312;-19.470686;-204;-176;1;84
5148;20.887373;-19.112623;-204;-176;1;84
5152;21.242287;-18.757711;-204;-176;1;84
5156;21.594177;-18.405821;-204;-176;1;84
5160;21.94315;-18.056849;-204;-176;1;84
5164;22.289175;-17.710819;-204;-176;1;84
5168;22.632395;-17.367605;-204;-176;1;84
5172;22.972876;-17.027126;-204;-176;1;84
5176;23.310619;-16.689377;-204;-176;1;84
5180;23.645765;-16.354225;-204;-176;1;84
5184;23.978291;-16.021711;-204;-176;1;84
5188;24.30827;-15.691722;-204;-176;1;84
5192;24.635826;-15.364178;-204;-176;1;84
5196;24.960932;-15.039065;-204;-176;1;84
5200;25.283695;-14.716305;-204;-176;1;84
5204;25.604107;-14.395893;-204;-176;1;84
5208;25.922283;-14.07772;-204;-176;1;84
5212;26.238249;-13.76175;-204;-176;1;84
5216;26.552019;-13.44798;-204;-176;1;84
5220;26.86371;-13.136289;-204;-176;1;84
5224;27.173275;-12.826728;-204;-176;1;84
5228;27.480799;-12.519205;-204;-176;1;84
5232;27.786373;-12.213627;-204;-176;1;84
5236;28.089989;-11.910015;-204;-176;1;84
5240;28.391687;-11.608308;-204;-176;1;84
5244;28.691504;-11.308492;-204;-176;1;84
5248;28.989483;-11.010512;-204;-176;1;84
5252;29.285717;-10.714278;-204;-176;1;84
5256;29.580147;-10.419852;-204;-176;1;84
5260;29.872869;-10.127129;-204;-176;1;84
5264;30.163929;-9.836069;-204;-176;1;84
5268;30.453297;-9.546702;-204;-176;1;84
5272;30.741106;-9.258887;-204;-176;1;84
5276;31.027285;-8.972713;-204;-176;1;84
5280;31.311918;-8.688081;-204;-176;1;84
5284;31.595062;-8.404943;-204;-176;1;84
5288;31.876677;-8.123323;-204;-176;1;84
5292;32.156879;-7.84312;-204;-176;1;84
5296;32.435616;-7.564385;-204;-176;1;84
5300;32.712944;-7.287054;-204;-176;1;84
5304;32.988941;-7.011056;-204;-176;1;84
5308;33.263546;-6.736448;-204;-176;1;84
5312;33.536877;-6.463126;-204;-176;1;84
5316;33.808891;-6.191104;-204;-176;1;84
5320;34.079639;-5.920362;-204;-176;1;84
5324;34.349152;-5.650844;-204;-176;1;84
5328;34.617447;-5.382554;-204;-176;1;84
5332;34.884583;-5.115419;-204;-176;1;84
5336;35.150517;-4.84948;-204;-176;1;84
5340;35.415314;-4.584688;-204;-176;1;84
5344;35.679012;-4.320985;-204;-176;1;84
5348;35.941589;-4.058409;-204;-176;1;84
5352;36.203079;-3.796921;-204;-176;1;84
5356;36.46357;-3.536426;-204;-176;1;84
5360;36.722992;-3.277012;-204;-176;1;84
5364;36.981422;-3.018574;-204;-176;1;84
5368;37.238842;-2.761153;-204;-176;1;84
5372;37.495285;-2.504713;-204;-176;1;84
5376;37.750809;-2.249188;-204;-176;1;84
5380;38.005375;-1.994624;-204;-176;1;84
5384;38.259068;-1.740929;-204;-176;1;84
5388;38.511818;-1.48818;-204;-176;1;84
5392;38.763725;-1.236276;-204;-176;1;84
5396;39.01479;-0.985207;-204;-176;1;84
5400;39.264977;-0.735021;-204;-176;1;84
5404;39.514389;-0.485606;-204;-176;1;84
5408;39.762978;-0.237021;-204;-176;1;84
5412;40.010765;0.010762;-204;-176;1;84
5416;40.257824;0.257827;-204;-176;1;84
5420;40.504093;0.504094;-204;-176;1;84
5424;40.749664;0.749664;-204;-176;1;84
5428;40.994476;0.994475;-204;-176;1;84
5432;41.238598;1.238597;-204;-176;1;84
5436;41.482063;1.482062;-204;-176;1;84
5440;41.724808;1.72481;-204;-176;1;84
5444;41.966949;1.966945;-204;-176;1;84
5448;42.208401;2.208396;-204;-176;1;84
5452;42.449219;2.449221;-204;-176;1;84
5456;42.689476;2.689478;-204;-176;1;84
5460;42.929089;2.929089;-204;-176;1;84
5464;43.168129;3.168133;-204;-176;1;84
5468;43.406628;3.406629;-204;-176;1;84
5472;43.644524;3.644526;-204;-176;1;84
5476;43.881916;3.881919;-204;-176;1;84
5480;44.118744;4.11874;-204;-176;1;84
5484;44.355061;4.355057;-204;-176;1;84
5488;44.590897;4.590904;-204;-176;1;84
5492;44.826233;4.826234;-204;-176;1;84
5496;45.061104;5.061109;-204;-176;1;84
5500;45.295479;5.295478;-204;-176;1;84
5504;45.529419;5.529419;-204;-176;1;84
5508;45.762947;5.762948;-204;-176;1;84
5512;45.995995;5.995996;-204;-176;1;84
5516;46.228672;6.228672;-204;-176;1;84
5520;46.460907;6.460914;-204;-176;1;84
5524;46.692764;6.692769;-204;-176;1;84
5528;46.924259;6.92426;-204;-176;1;84
5532;47.155384;7.155381;-204;-176;1;84
5536;47.386135;7.386138;-204;-176;1;84
5540;47.616554;7.616549;-204;-176;1;84
5544;47.846619;7.846619;-204;-176;1;84
5548;48.076393;8.076389;-204;-176;1;84
5552;48.305813;8.305819;-204;-176;1;84
5556;48.534943;8.534947;-204;-176;1;84
5560;48.763832;8.763831;-204;-176;1;84
5564;48.992382;8.992385;-204;-176;1;84
5568;49.220722;9.220721;-204;-176;1;84
5572;49.448753;9.44875;-204;-176;1;84
5576;49.676548;9.676553;-204;-176;1;84
5580;49.904129;9.904128;-204;-176;1;84
5584;50.131466;10.131472;-204;-176;1;84
5588;50.358612;10.358612;-204;-176;1;84
5592;50.585514;10.585521;-204;-176;1;84
5596;50.812218;10.812223;-204;-176;1;84
5600;51.038788;11.03879;-204;-176;1;84
5604;51.265156;11.265149;-204;-176;1;84
5608;51.491375;11.491377;-204;-176;1;84
5612;51.717419;11.717418;-204;-176;1;84
5616;51.943295;11.943296;-204;-176;1;84
5620;52.16909;12.169092;-204;-176;1;84
5624;52.394733;12.394733;-204;-176;1;84
5628;52.620277;12.620278;-204;-176;1;84
5632;52.845699;12.845696;-204;-176;1;84
5636;53.071033;13.07103;-204;-176;1;84
5640;53.296288;13.296291;-204;-176;1;84
5644;53.521458;13.52146;-204;-176;1;84
5648;53.746571;13.746565;-204;-176;1;84
5652;53.971619;13.971619;-204;-176;1;84
5656;54.196602;14.196605;-204;-176;1;84
5660;54.421597;14.421598;-204;-176;1;84
5664;54.646542;14.646536;-204;-176;1;84
5668;54.87146;14.871455;-204;-176;1;84
5672;55.096375;15.096377;-204;-176;1;84
5676;55.321289;15.321293;-204;-176;1;84
5680;55.546238;15.546234;-204;-176;1;84
5684;55.771172;15.771176;-204.000015;-176;1;84
5688;55.996136;15.996136;-204;-176;1;84
5692;56.221169;16.221174;-204;-176;1;84
5696;56.446232;16.446232;-204;-176;1;84
5700;56.671379;16.671379;-204;-176;1;84
5704;56.896568;16.896568;-204;-176;1;84
5708;57.121834;17.121832;-204;-176;1;84
5712;57.347218;17.347216;-204;-176;1;84
5716;57.572655;17.572657;-204;-176;1;84
5720;57.798241;17.798244;-204;-176;1;84
5724;58.023911;18.023914;-204;-176;1;84
5728;58.249706;18.249708;-204;-176;1;84
5732;58.475658;18.475658;-204;-176;1;84
5736;58.701744;18.701736;-204;-176;1;84
5740;58.927979;18.927986;-204;-176;1;84
5744;59.154396;19.15439;-204;-176;1;84
5748;59.380951;19.380957;-204;-176;1;84
5752;59.607731;19.607731;-204;-176;1;84
5756;59.834663;19.834665;-204;-176;1;84
5760;60.061802;20.0618;-204;-176;1;84
5764;60.2892;20.289194;-204;-176;1;84
5768;60.516758;20.516764;-204;-176;1;84
5772;60.744595;20.744598;-204;-176;1;84
5776;60.972645;20.972645;-203.999985;-176;1;84
5780;61.200958;21.200958;-204;-176;1;84
5784;61.429558;21.429562;-204;-176;1;84
5788;61.658398;21.658392;-204;-176;1;84
5792;61.88752;21.887526;-204;-176;1;84
5796;62.116951;22.116951;-204;-176;1;84
5800;62.346657;22.346657;-204;-176;1;84
5804;62.576702;22.576698;-204;-176;1;84
5808;62.80706;22.807072;-204;-176;1;84
5812;63.037762;23.037758;-204;-176;1;84
5816;63.268787;23.268789;-204;-176;1;84
5820;63.50016;23.500164;-204;-176;1;84
5824;63.731945;23.731955;-203.999985;-176;1;84
5828;63.964046;23.96405;-203.999985;-176;1;84
5832;64.196602;24.1966;-204;-176;1;84
5836;64.429474;24.429487;-204;-176;1;84
5840;64.662796;24.662798;-204;-176;1;84
5844;64.896561;24.896559;-204;-176;1;84
5848;65.130707;25.130705;-204;-176;1;84
5852;65.365295;25.365299;-204;-176;1;84
5856;65.600357;25.600363;-204;-176;1;84
5860;65.835876;25.835875;-204;-176;1;84
5864;66.071877;26.071878;-204;-176;1;84
5868;66.308357;26.308359;-204;-176;1;84
5872;66.545311;26.545315;-204;-176;1;84
5876;66.782829;26.782825;-204;-176;1;84
5880;67.020813;27.020815;-204;-176;1;84
5884;67.259369;27.25938;-204;-176;1;84
5888;67.498444;27.498446;-204;-176;1;84
5892;67.738068;27.738079;-204;-176;1;84
5896;67.978294;27.978292;-204;-176;1;84
5900;68.219063;28.219072;-204;-176;1;84
5904;68.460464;28.460451;-204;-176;1;84
5908;68.702446;28.702442;-204;-176;1;84
5912;68.945038;28.945036;-204;-176;1;84
5916;69.188286;29.18829;-204;-176;1;84
5920;69.432159;29.432171;-204;-176;1;84
5924;69.676704;29.676701;-204;-176;1;84
5928;69.921906;29.921902;-204;-176;1;84
5932;70.167786;30.167789;-204;-176;1;84
5936;70.414383;30.414387;-203.999985;-176;1;84
5940;70.661697;30.661695;-204;-176;1;84
5944;70.909729;30.909737;-204;-176;1;84
5948;71.158478;31.158478;-204;-176;1;84
5952;71.408005;31.408009;-204;-176;1;84
5956;71.658295;31.658291;-204;-176;1;84
5960;71.909348;31.909349;-204;-176;1;84
5964;72.161201;32.161205;-204;-176;1;84
5968;72.413895;32.413891;-204;-176;1;84
5972;72.667397;32.667404;-204;-176;1;84
5976;72.921761;32.921764;-204;-176;1;84
5980;73.176956;33.176968;-204;-176;1;84
5984;73.433014;33.43301;-204;-176;1;84
5988;73.690002;33.69001;-204;-176;1;84
5992;73.947861;33.947865;-204;-176;1;84
5996;74.206665;34.206661;-204;-176;1;84
6000;74.4664;34.466396;-204;-176;1;84
6004;74.727043;34.727051;-204;-176;1;84
6008;74.988739;34.988739;-204.000015;-176;1;84
6012;75.251358;35.251354;-204;-176;1;84
6016;75.515022;35.515034;-204;-176;1;84
6020;75.779686;35.779686;-204;-176;1;84
6024;76.045395;36.045391;-204.000015;-176;1;84
6028;76.312164;36.31216;-204;-176;1;84
6032;76.579987;36.579998;-204;-176;1;84
6036;76.848953;36.848965;-204;-176;1;84
6040;77.119003;37.118999;-204;-176;1;84
6044;77.390175;37.390179;-204;-176;1;84
6048;77.662552;37.66256;-204;-176;1;84
6052;77.936043;37.936039;-203.999985;-176;1;84
6056;78.210747;38.210743;-204;-176;1;84
6060;78.486702;38.486702;-204.000015;-176;1;84
6064;78.763817;38.763824;-204;-176;1;84
6068;79.042252;39.042248;-204;-176;1;84
6072;79.321922;39.321915;-204;-176;1;84
6076;79.602898;39.602886;-204;-176;1;84
6080;79.885208;39.885208;-204;-176;1;84
6084;80.168816;40.168819;-204;-176;1;84
6088;80.45385;40.453846;-204;-176;1;84
6092;80.740204;40.740208;-204.000015;-176;1;84
6096;81.027977;41.027977;-204;-176;1;84
6100;81.31723;41.31723;-204;-176;1;84
6104;81.607887;41.60788;-204;-176;1;84
6108;81.90007;41.90007;-204;-176;1;84
6112;82.193695;42.193699;-204;-176;1;84
6116;82.488884;42.488888;-203.999985;-176;1;84
6120;82.785645;42.785648;-204.000015;-176;1;84
6124;83.083946;43.083946;-204;-176;1;84
6128;83.383888;43.383888;-204;-176;1;84
6132;83.68541;43.685425;-204;-176;1;84
6136;83.988617;43.988621;-204;-176;1;84
6140;84.293526;44.293533;-204;-176;1;84
6144;84.600113;44.600121;-204;-176;1;84
6148;84.908485;44.908489;-204;-176;1;84
6152;85.218582;45.218575;-204;-176;1;84
6156;85.530449;45.530449;-204;-176;1;84
6160;85.844215;45.844215;-204;-176;1;84
6164;86.159782;46.159786;-204;-176;1;84
6168;86.477242;46.477245;-204;-176;1;84
6172;86.796646;46.796642;-204;-176;1;84
6176;87.11795;47.11795;-204;-176;1;84
6180;87.441284;47.441288;-204;-176;1;84
6184;87.766571;47.766579;-204;-176;1;84
6188;88.093918;48.093906;-204;-176;1;84
6192;88.423355;48.423359;-204;-176;1;84
6196;88.754868;48.754868;-204;-176;1;84
6200;89.088562;49.088554;-204;-176;1;84
6204;89.42437;49.424374;-204;-176;1;84
6208;89.76239;49.762394;-204;-176;1;84
6212;90.102684;50.102695;-204;-176;1;84
6216;90.445213;50.445213;-203.999985;-176;1;84
6220;90.790123;50.790123;-204;-176;1;84
6224;91.137291;51.137295;-203.999985;-176;1;84
6228;91.486862;51.486874;-204;-176;1;84
6232;91.838913;51.838917;-204;-176;1;84
6236;92.193336;52.193348;-204;-176;1;84
6240;92.550331;52.550331;-204;-176;1;84
6244;92.909805;52.909801;-204;-176;1;84
6248;93.27182;53.271832;-204;-176;1;84
6252;93.636513;53.636513;-204;-176;1;84
6256;94.003777;54.00378;-204;-176;1;84
6260;94.373749;54.373749;-204;-176;1;84
6264;94.74646;54.746471;-204;-176;1;84
6268;95.121895;55.121906;-204;-176;1;84
6272;95.500214;55.500217;-204;-176;1;84
6276;95.881287;55.881287;-204;-176;1;84
6280;96.265244;56.265247;-204;-176;1;84
6284;96.652176;56.652176;-204;-176;1;84
6288;97.042023;57.042023;-204;-176;1;84
6292;97.434898;57.434906;-204;-176;1;84
6296;97.830788;57.830788;-203.999985;-176;1;84
6300;98.229736;58.229733;-204;-176;1;84
6304;98.631844;58.631847;-204;-176;1;84
6308;99.037086;59.037094;-204;-176;1;84
6312;99.445564;59.445568;-204;-176;1;84
6316;99.857208;59.857212;-204;-176;1;84
6320;100.272171;60.272167;-204;-176;1;84
6324;100.690468;60.690468;-204;-176;1;84
6328;101.112083;61.11208;-204.000015;-176;1;84
6332;101.536324;61.53632;-204;-176;1;84
6336;101.960564;61.960571;-204;-176;1;84
6340;102.384811;62.384815;-204;-176;1;84
6344;102.809113;62.809109;-204;-176;1;84
6348;103.233353;63.233345;-204;-176;1;84
6352;103.657593;63.657597;-204;-176;1;84
6356;104.081894;64.081902;-204;-176;1;84
6360;104.506126;64.506126;-204;-176;1;84
6364;104.93042;64.930428;-203.999985;-176;1;84
6368;105.354675;65.354675;-204;-176;1;84
6372;105.778908;65.778908;-204;-176;1;84
6376;106.203201;66.203201;-204;-176;1;84
6380;106.627449;66.627441;-204.000015;-176;1;84
6384;107.051735;67.051743;-203.999985;-176;1;84
6388;107.475998;67.475998;-204;-176;1;84
6392;107.900238;67.90023;-204;-176;1;84
6396;108.324524;68.324524;-204;-176;1;84
6400;108.748779;68.748779;-204.000015;-176;1;84
6404;109.173065;69.173065;-204;-176;1;84
6408;109.597313;69.597305;-204;-176;1;84
6412;110.021545;70.021545;-204;-176;1;84
6416;110.445847;70.445854;-204;-176;1;84
6420;110.870087;70.870094;-204;-176;1;84
6424;111.294388;71.294388;-204;-176;1;84
6428;111.718628;71.718628;-204;-176;1;84
6432;112.142876;72.142876;-204;-176;1;84
6436;112.567162;72.567162;-204;-176;1;84
6440;112.991432;72.991432;-204;-176;1;84
6444;113.415718;73.415718;-204;-176;1;84
6448;113.839973;73.839973;-204;-176;1;84
6452;114.264214;74.264214;-204;-176;1;84
6456;114.688499;74.688507;-204;-176;1;84
6460;115.112755;75.112755;-204;-176;1;84
6464;115.536995;75.536995;-204;-176;1;84
6468;115.961288;75.961288;-204.000015;-176;1;84
6472;116.385529;76.385529;-204;-176;1;84
6476;116.809822;76.809822;-203.999985;-176;1;84
6480;117.234077;77.234077;-204;-176;1;84
6484;117.658318;77.65831;-204;-176;1;84
6488;118.082603;78.082603;-204;-176;1;84
6492;118.506859;78.506859;-204.000015;-176;1;84
6496;118.931145;78.931152;-204;-176;1;84
6500;119.355377;79.355392;-203.999985;-176;1;84
6504;119.779633;79.779633;-204;-176;1;84
6508;120.203911;80.203918;-204;-176;1;84
6512;120.628174;80.628166;-204;-176;1;84
6516;121.05246;81.052467;-204;-176;1;84
6520;121.476707;81.476707;-204;-176;1;84
6524;121.90097;81.900963;-204;-176;1;84
6528;122.325249;82.325249;-204;-176;1;84
6532;122.749489;82.749489;-204;-176;1;84
6536;123.17379;83.17379;-204;-176;1;84
6540;123.59803;83.59803;-204;-176;1;84
6544;124.02227;84.02227;-204;-176;1;84
6548;124.446564;84.446564;-204;-176;1;84
6552;124.870796;84.870811;-204;-176;1;84
6556;125.295044;85.295059;-203.999985;-176;1;84
6560;125.719337;85.719353;-204;-176;1;84
6564;126.143593;86.143593;-204;-176;1;84
6568;126.567886;86.567886;-204.000015;-176;1;84
6572;126.992134;86.992126;-204.000015;-176;1;84
6576;127.416359;87.416367;-203.999985;-176;1;84
6580;127.840683;87.840668;-204;-176;1;84
6584;128.264938;88.264931;-204.000015;-176;1;84
6588;128.689209;88.689232;-204;-176;1;84
6592;129.11348;89.113472;-203.999985;-176;1;84
6596;129.53772;89.53772;-204;-176;1;84
6600;129.962006;89.962006;-204;-176;1;84
6604;130.386246;90.386253;-204.000015;-176;1;84
6608;130.810547;90.810555;-204;-176;1;84
6612;131.234802;91.234787;-204;-176;1;84
6616;131.659042;91.659042;-204;-176;1;84
6620;132.083328;92.083328;-204;-176;1;84
6624;132.507568;92.507568;-204;-176;1;84
6628;132.93187;92.931877;-204;-176;1;84
6632;133.35611;93.35611;-204;-176;1;84
6636;133.78035;93.780357;-204;-176;1;84
6640;134.204636;94.204651;-204;-176;1;84
6644;134.628891;94.628883;-204;-176;1;84
6648;135.053192;95.053185;-204;-176;1;84
6652;135.477417;95.477432;-204;-176;1;84
6656;135.901672;95.901672;-204;-176;1;84
6660;136.325974;96.325974;-204.000015;-176;1;84
6664;136.750214;96.750214;-204;-176;1;84
6668;137.174438;97.174454;-203.999985;-176;1;84
6672;137.598755;97.598755;-204;-176;1;84
6676;138.022995;98.022987;-204;-176;1;84
6680;138.447266;98.447281;-204;-176;1;84
6684;138.871536;98.871529;-204;-176;1;84
6688;139.295776;99.295776;-204;-176;1;84
6692;139.720062;99.72007;-204;-176;1;84
6696;140;99.999992;-203.795914;-176;1;84
6700;140;100;-203.195877;-176;1;84
6704;140;100;-202.595886;-176;1;84
6708;140;100.000008;-201.995941;-176;1;84
6712;140;100;-201.395905;-176;1;84
6716;140;100;-200.795914;-176;1;84
6720;140;100.000008;-200.195877;-176;1;84
6724;140;100;-199.595901;-176;1;84
6728;140;100;-198.995926;-176;1;84
6732;140;100;-198.395859;-176;1;84
6736;140;100.000008;-197.795883;-176;1;84
6740;140;100;-197.195862;-176;1;84
6744;140;100.000008;-196.595871;-176;1;84
6748;140;100;-195.995895;-176;1;84
6752;140;100;-195.395874;-176;1;84
6756;140;100.000008;-194.795883;-176;1;84
6760;140;100;-194.195908;-176;1;84
6764;140;100;-193.595871;-176;1;84
6768;140;100;-192.995895;-176;1;84
6772;140;100;-192.395844;-176;1;84
6776;140;100;-191.795868;-176;1;84
6780;140;99.999992;-191.195908;-176;1;84
6784;140;100.000008;-190.595886;-176;1;84
6788;140;100.000008;-189.995895;-176;1;84
6792;140;100.000008;-189.395859;-176;1;84
6796;140;100;-188.795883;-176;1;84
6800;140;100;-188.195908;-176;1;84
6804;140;100;-187.595871;-176;1;84
6808;140;100;-186.995911;-176;1;84
6812;140;100;-186.395859;-176;1;84
6816;140;100;-185.795898;-176;1;84
6820;139.999985;99.999992;-185.195923;-176;1;84
6824;139.999985;99.999992;-184.595871;-176;1;84
6828;140.000015;100.000008;-183.995911;-176;1;84
6832;140;99.999992;-183.395859;-176;1;84
6836;140;99.999992;-182.795883;-176;1;84
6840;140;100;-182.195923;-176;1;84
6844;139.999985;99.999992;-181.595871;-176;1;84
6848;140;100;-180.995895;-176;1;84
6852;140;100;-180.395935;-176;1;84
6856;140;100;-179.799423;-176;1;84
6860;140.000015;100.000008;-179.209488;-176;1;84
6864;140;100;-178.625885;-176;1;84
6868;140;100;-178.048737;-176;1;84
6872;140;99.999992;-177.477921;-176;1;84
6876;140;100;-176.913269;-176;1;84
6880;140.000015;100.000008;-176.354935;-176;1;84
6884;140;100.000008;-175.802643;-176;1;84
6888;140;100;-175.256531;-176;1;84
6892;140;100;-174.716431;-176;1;84
6896;140;99.999992;-174.182159;-176;1;84
6900;140;100.000008;-173.6539;-176;1;84
6904;140;100.000008;-173.131332;-176;1;84
6908;140;100.000008;-172.614624;-176;1;84
6912;140;100;-172.103546;-176;1;84
6916;140;100;-171.598007;-176;1;84
6920;140;100;-171.098068;-176;1;84
6924;140;100;-170.603516;-176;1;84
6928;140;100;-170.114426;-176;1;84
6932;140;100;-169.63063;-176;1;84
6936;140;100;-169.152039;-176;1;84
6940;140;100;-168.678619;-176;1;84
6944;140;100;-168.210297;-176;1;84
6948;139.999985;100;-167.74704;-176;1;84
6952;140;100;-167.288712;-176;1;84
6956;140;100;-166.835236;-176;1;84
6960;140;100;-166.386627;-176;1;84
6964;140;100;-165.942734;-176;1;84
6968;140;99.999992;-165.503464;-176;1;84
6972;139.999985;100;-165.068878;-176;1;84
6976;140;100;-164.638733;-176;1;84
6980;140;100;-164.213104;-176;1;84
6984;140;100;-164.000015;-176;1;84
6984;140;100;-164.000015;-176;1;84
