timestep;x;y;z;w;p;r
3076;0;-80;-165.1185;-176;1;84
3080;0;-80;-165.332443;-176;1;84
3084;0;-80;-165.547714;-176;1;84
3088;0;-79.999992;-165.764282;-176;1;84
3092;0;-80;-165.982254;-176;1;84
3096;0;-80;-166.201569;-176;1;84
3100;0;-80;-166.422272;-176;1;84
3104;0;-80;-166.644409;-176;1;84
3108;0;-80;-166.867935;-176;1;84
3112;0;-80;-167.092926;-176;1;84
3116;0;-80;-167.319366;-176;1;84
3120;0;-80;-167.547302;-176;1;84
3124;0;-80;-167.776703;-176;1;84
3128;0;-80;-168.00766;-176;1;84
3132;0;-79.999992;-168.240128;-176;1;84
3136;0;-80;-168.474167;-176;1;84
3140;0;-80;-168.709778;-176;1;84
3144;0;-80;-168.946991;-176;1;84
3148;0;-80;-169.185837;-176;1;84
3152;0;-80;-169.426315;-176;1;84
3156;0;-80;-169.668457;-176;1;84
3160;0;-80;-169.912262;-176;1;84
3164;0;-80;-170.157791;-176;1;84
3168;0;-80;-170.40506;-176;1;84
3172;0;-80.000008;-170.654083;-176;1;84
3176;0;-80;-170.904861;-176;1;84
3180;0;-80;-171.157486;-176;1;84
3184;0;-80;-171.411865;-176;1;84
3188;0;-80;-171.668152;-176;1;84
3192;0;-80;-171.926285;-176;1;84
3196;0;-80;-172.186325;-176;1;84
3200;0;-80;-172.448288;-176;1;84
3204;0;-80;-172.712219;-176;1;84
3208;0;-80.000008;-172.978134;-176;1;84
3212;0;-80;-173.246033;-176;1;84
3216;0;-80;-173.515976;-176;1;84
3220;0;-80;-173.787979;-176;1;84
3224;0;-80;-174.062088;-176;1;84
3228;0;-80;-174.338303;-176;1;84
3232;0;-80;-174.616638;-176;1;84
3236;0;-80;-174.897186;-176;1;84
3240;0;-80;-175.179947;-176;1;84
3244;0;-80;-175.464951;-176;1;84
3248;0;-80;-175.752213;-176;1;84
3252;0;-80;-176.041763;-176;1;84
3256;0;-80;-176.333679;-176;1;84
3260;0;-80;-176.627945;-176;1;84
3264;0;-80;-176.924622;-176;1;84
3268;0;-80;-177.223724;-176;1;84
3272;0;-80;-177.525299;-176;1;84
3276;0;-80;-177.829391;-176;1;84
3280;0;-80;-178.135986;-176;1;84
3284;0;-80;-178.44519;-176;1;84
3288;0;-80;-178.756973;-176;1;84
3292;0;-80;-179.071442;-176;1;84
3296;0;-79.999992;-179.38858;-176;1;84
3300;0;-80;-179.708435;-176;1;84
3304;0;-80;-180.031067;-176;1;84
3308;0;-79.999992;-180.356461;-176;1;84
3312;0;-80;-180.684708;-176;1;84
3316;0;-80;-181.015854;-176;1;84
3320;0;-80.000008;-181.349884;-176;1;84
3324;0;-80;-181.68692;-176;1;84
3328;0;-80;-182.026901;-176;1;84
3332;0;-80;-182.369965;-176;1;84
3336;0;-80;-182.716064;-176;1;84
3340;0;-80;-183.065338;-176;1;84
3344;0;-80;-183.417755;-176;1;84
3348;0;-79.999992;-183.773376;-176;1;84
3352;0;-80;-184.132263;-176;1;84
3356;0;-80;-184.494431;-176;1;84
3360;0;-80;-184.85997;-176;1;84
3364;0;-80.000008;-185.228851;-176;1;84
3368;0;-80;-185.601212;-176;1;84
3372;0;-80;-185.977005;-176;1;84
3376;0;-80;-186.356339;-176;1;84
3380;0;-80;-186.739227;-176;1;84
3384;0;-80;-187.125748;-176;1;84
3388;0;-80;-187.5159;-176;1;84
3392;0;-80;-187.90976;-176;1;84
3396;0;-80;-188.307388;-176;1;84
3400;0;-79.999992;-188.708755;-176;1;84
3404;0;-80.000008;-189.113998;-176;1;84
3408;0;-80;-189.523117;-176;1;84
3412;0;-80;-189.936172;-176;1;84
3416;0;-80;-190.35321;-176;1;84
3420;0;-80;-190.774231;-176;1;84
3424;0;-80;-191.199326;-176;1;84
3428;0;-80;-191.628555;-176;1;84
3432;0;-80;-192.06192;-176;1;84
3436;0;-80;-192.499435;-176;1;84
3440;0;-80;-192.941223;-176;1;84
3444;0;-80;-193.387253;-176;1;84
3448;0;-80;-193.837631;-176;1;84
3452;0;-80;-194.292358;-176;1;84
3456;0;-80;-194.751419;-176;1;84
3460;0;-80;-195.214935;-176;1;84
3464;0;-80;-195.682922;-176;1;84
3468;0;-80;-196.155426;-176;1;84
3472;0;-80;-196.632416;-176;1;84
3476;0;-80;-197.113922;-176;1;84
3480;0;-80;-197.600052;-176;1;84
3484;0;-80;-198.090805;-176;1;84
3488;0;-79.999992;-198.586182;-176;1;84
3492;0;-80;-199.086182;-176;1;84
3496;0;-80;-199.590881;-176;1;84
3500;0;-80;-200.100266;-176;1;84
3504;0;-80.000008;-200.614319;-176;1;84
3508;0;-79.999992;-201.133102;-176;1;84
3512;0;-80;-201.656555;-176;1;84
3516;0;-80;-202.184784;-176;1;84
3520;0;-80;-202.717682;-176;1;84
3524;0;-80;-203.255325;-176;1;84
3528;0;-80;-203.797653;-176;1;84
3532;0.206805;-79.724258;-204;-176;1;84
3536;0.537831;-79.282898;-204.000015;-176;1;84
3540;0.871645;-78.837807;-204;-176;1;84
3544;1.208233;-78.389023;-204;-176;1;84
3548;1.547558;-77.936584;-204;-176;1;84
3552;1.889646;-77.480476;-204;-176;1;84
3556;2.234437;-77.020752;-204;-176;1;84
3560;2.581909;-76.557449;-204.000015;-176;1;84
3564;2.932039;-76.090622;-204.000015;-176;1;84
3568;3.284765;-75.620316;-204;-176;1;84
3572;3.640094;-75.146538;-204.000015;-176;1;84
3576;3.997956;-74.669388;-204.000015;-176;1;84
